,0,1
4608,由于D600的操作基本和D7000看齐，,0
4609,而且从来都是玩尼康的机器，,0
4610,所以，,0
4611,我上手的是特别快，,0
4612,也觉得操作非常方便，,2
4613,虽然没有D700 D800 D4这类机子专业，,0
4614,但是操作也大同小异了，,0
4615,一些常用设置，,0
4616,都不需要进菜单设置，,0
4617,足够满足一般用户，,0
4618,要是你觉得自己是非常专业用户，,0
4619,那当我没说。,0
4620,2，对焦，,0
4621,我们关心的对焦就是其对焦精度和对焦范围，,0
4622,D600的对焦系统基本跟D7000一样，,0
4623,但其实，,0
4624,对焦系统做了小小的升级，,2
4625,精度有提升，,2
4626,暗部对焦比D7000好很多。,2
4627,范围由于升至FX，,0
4628,有点小，,0
4629,但是多用自然可以克服，,0
4630,有人吐槽对焦没有用D700 D800这套51点系统，,0
4631,那D600本身就不是D700的升级，,0
4632,作为一款平民化的全幅，,0
4633,要是沿用了尼康顶级对焦，,0
4634,那D800卖给谁？,0
4635,相信很多人吐槽D800的超高像素，,0
4636,反而对D600的黄金像素留口水，,0
4637,这也是我出掉D800的其中一个原因。,0
4638,3，材质，半金属，半塑料，,0
4639,照搬D7000，,0
4640,取得了全画幅的重量优势。,2
4641,4，手感，,0
4642,我个人觉得，,0
4643,D600的手感虽然少了D800的厚重感，,1
4644,但由于机身比D7000稍大，,0
4645,整体手感还是不错的，,2
4646,本人手属于比较大的（单手能抓篮球）。,0
4647,关于材质和手感，,0
4648,很多人也吐槽为什么不用全金属，,0
4649,然后得出结论D700多好多好，,0
4650,我想说明一下，,0
4651,D700的全钢机身带来的是无与伦比的重量，,2
4652,说D700结实，,0
4653,单反不是让你去撞的，,0
4654,我也没看到D5100这类塑料机挂70-200然后相机碎了这类事情，,0
4655,开个玩笑，,0
4656,适当保护下，,0
4657,我还是觉得轻便比较靠谱。,0
4658,5，外形和专业性，,0
4659,这点我也想吐槽下，,0
4660,确实看起来没D700 D800帅气，,0
4661,10000多块的东西做的跟几千块的一样，,0
4662,哎。。。很尴尬。,0
4663,不过相机还是用来拍片，,0
4664,不是让你去装B的，,0
4665,顶多就是看起来专业一点。,0
4666,6，进灰门，,0
4667,这个确实有，,0
4668,我也是中招的，,0
4669,到现在快门900次左右，,0
4670,已经很好几颗了，,0
4671,不过，,0
4672,我通常很少用到F4以上的光圈，,0
4673,所以，,0
4674,基本无视了，,0
4675,而且这种东西自己清理或者送售后都比较方便，,0
4676,进就进吧，,0
4677,我清还不行嘛，,0
4678,哈哈，,0
4679,纠结这点的人，,0
4680,大家会在入手后释怀的，,0
4681,等你拿到机子后，,0
4682,想着拍照，,0
4683,基本不会去关心这个问题了。,0
4684,7，快门速度，,0
4685,1/4000的快门大家都非常郁闷，,1
4686,其实平时照相很少用到这种极端快门，,0
4687,假如说D600的1/4000不够用，,0
4688,你必须上D800，,0
4689,或以上了。,0
4690,总结，,0
4691,D600是一台给人拍照的机子，,0
4692,足够可以满足大家的平时要求，,0
4693,参数平平，,0
4694,但是用起来真的很不错，,0
4695,比较平衡，,0
4696,不像D800，,0
4697,翘了一边，,0
4698,关于D800，,0
4699,应该很多都期待出D800的像素版吧，,0
4700,哈哈，我也是其中之一，,0
4701,总之这是台实用派，,0
4702,谁用谁知道的机子。,0
4703,群里的朋友假如有要求可以私信发几张夜景人像，,0
4704,看看对焦，,0
4705,基本都是用F1.4-F2.8拍摄的，,0
4706,而且大多不是用中心对焦，,0
4707,精度很高。,0
4708,"序列号前三位：900,8月4日出厂，",0
4709,我朋友10月出厂的机子也一样进灰,0
4710,新入5D3、135L、S35，,0
4711,拍女儿，,0
4712,兼谈5D3使用感受,0
4713,为了不在2013新年就花太多钱，,0
4714,2012年12月30日果断下单，,0
4715,一口气买了5D3，,0
4716,135L，适马35 1.4；,0
4717,正好元旦到手，,0
4718,带女儿去公园的时候可以派上用场。,0
4719,之前用了两年宾得，,0
4720,佳能机器到手熟悉了一下，,0
4721,发现也不难上手。,0
4722,对比之前的K5，,0
4723,5D3确实贵得有道理。,0
4724,照片拍出来，,0
4725,液晶屏里一看，,0
4726,哇——那个惊艳！,0
4727,不得不称赞一下佳能的屏幕色彩，,2
4728,调的真好。,0
4729,其实放电脑里，,0
4730,和K5也差不了多少，,0
4731,还是一样要用RAW转调完后JPG才能放心出片的。,0
4732,这次买5D3，,0
4733,同时给配了135L和35 1.4，,0
4734,主要是因为这两个头性价比很高。,2
4735,室外拍孩子，,0
4736,长焦是必须的，,0
4737,可能小白ISii会更好，,0
4738,但是太沉了，,0
4739,也太贵，,0
4740,就选了135L，,0
4741,不能变焦只好多跑几步，,0
4742,其实跟着孩子跑也挺乐的。,0
4743,适马35 1.4这个头主要是对宾得的小公主心仪已久，,0
4744,刚好换门可以弄个焦段差不多的，,0
4745,价钱还这么低，,0
4746,入这个头真是毫不纠结的。,0
4747,不比入135L的时候，,0
4748,在135，85 1.2和小白ISii之间纠结的死去活来。,0
4749,所有图都是最大光圈拍的，,0
4750,不为了糖水，,0
4751,纯粹是被宾得的小底小光圈憋坏了，,0
4752,终于可以爽一下了。,0
4753,500D升级6D。,0
4754,购买历程、使用感受及高感样片,0
4755,说一下使用感受吧。（同500D相比）,0
4756,1，视窗真大真清晰啊。,2
4757,2，视野广。,2
4758,3，很容易虚化。（全幅和截幅的区别吧）,2
4759,4，手感不错。,2
4760,本人手比较大，,0
4761,握着比较舒服。,0
4762,5，对焦点选择不是很方便。,1
4763,但是有set键，,0
4764,可以一键恢复中央对焦。,0
4765,6，WIFI功能很好玩。,2
4766,试拍了两张，,0
4767,感觉不错。,0
4768,Wifi传了一张照片到手机，,0
4769,感觉速度不错。,2
4770,7，玩过朋友的5DII，,0
4771,6D确实要小一圈。,0
4772,但感觉手感操作差不多。,2
4773,8，6D高感很强大。,2
4774,我觉得12800也不错，,0
4775,比500D的3200要好。,0
4776,下面是几张高感的照片，,0
4777,供大家参考。,0
4778,550D升级6D,0
4779,入手几天了说说感受,0
4780,1对焦 6D真的没什么优势，,1
4781,与550D相比 提升不大，,0
4782,就是对焦点多了而已，,0
4783,官方说的暗部对焦强个人没感觉出来，,0
4784,边缘对焦还是比较容易拉风箱。,1
4785,2画质 高感、低感全部都将550D杀得爹妈都不认识了。,2
4786,2画质 高感、低感全部都将550D杀得爹妈都不认识了。,2
4787,2画质 高感、低感全部都将550D杀得爹妈都不认识了。,2
4788,不过也同意其他网友说的6D画质不是很油润。（鄙人在室内用的多，灯光杂且色温很乱，用光高手若觉得它很油润请你板砖啊！）,1
4789,3轻便 老婆拿到手机玩了一会儿才想起问我，,0
4790,这玩意儿是不是比原来那个重一点点？,0
4791,4wifi 因为一直是室内拍摄，,0
4792,所以一直没什么机会好好用这功能，,0
4793,不过自己拿脚趾头想想就知道一手揣着6D，,0
4794,一手拿手机取景、拍照（好比偷拍...）,0
4795,别人还不会注意你，,0
4796,这特么是多爽的一件事啊！,0
4797,照片暂时没什么能拿得出手的就不上传了，,0
4798,有个MM拍过和4S的对比照，,0
4799,感兴趣的可以去看看。,0
4800,6D对我来说除了对焦其他全部满意！,0
4801,老鸟别跟我提那什么药对焦上5D3什么的...,0
4802,小弟伤不起！,0
4803,P7700使用感受及几张随拍,0
4804,相对上代产品P7100来说，,0
4805,外观设计风格上基本保持了一致。,0
4806,不过镜头光圈改变为2.0-4.0，,0
4807,镜头体积增大。,0
4808,是否是这个原因导致了将光学取景器取消了，,0
4809,不得而知。,0
4810,顶部和后部的按键排列和位置基本一致，,0
4811,前部的拨轮则进行了修改，,0
4812,嵌入突出的手柄内，,0
4813,颇有单反的风格。,0
4814,各种的拨盘选择器在调整参数上确实很便捷，,2
4815,拨盘和拨轮的结合让误操作将为了最低。,0
4816,感光元件仍然是使用了（1/1.7）英寸规格的CMOS。,0
4817,在这个上边觉得尼康应该更大胆些，,0
4818,是否可以增大些呢，,0
4819,呵呵。,0
4820,背屏改变为可以180度旋转的形式，,2
4821,让拍摄角度有很大的扩展，,0
4822,值得鼓励。,0
4823,机顶仍然带热靴，,0
4824,而且升级为内闪可以用作无线遥控引闪尼康的原厂闪光灯，,0
4825,建立创意闪光系统。,2
4826,这个非常有意思，,0
4827,不过因为时间紧促没能好好试验一下。,0
4828,这次主要是在798内拍了几张照片，,0
4829,有几张试用iso800的感光度，,0
4830,画面质量仍可以接受。,2
4831,配合VR减震系统，,0
4832,在一些光线一般的情况下仍然可以拍摄出清晰的照片。,2
4833,对焦速度很快这个与其定位相符，,2
4834,可不能错失瞬间的精彩。,0
4835,合焦比较坚决和迅速。,2
4836,连拍速度。。。,2
4837,有点像机关枪，,0
4838,呵呵，,0
4839,这个是卡片机的强项。,0
4840,raw（nef）格式是专业卡片机必备的性能，,0
4841,可以在后期处理上有更多的余地。,0
4842,P7700新增了短片自定义设定模式，,0
4843,快门速度、光圈和ISO感光度等都可手动精确设置，,0
4844,效果还真是不错，,2
4845,不过视频剪辑我是小白。。。,0
4846,以下就是随拍的几张片子，,0
4847,分享给大家。。。,0
4848,抚摸了下D800/D600/5D2/6D/NEX/Galaxy Camera，,0
4849,说一下个人感受,0
4850,周末帮朋友去赛格配个电脑，,0
4851,发现Nikon摆了个展台做展示，,0
4852,Samsung搭个台子在宣传Galaxy Camera……,0
4853,既然都来了，,0
4854,正好抚摸之，,0
4855,说一点个人抚摸感受，,0
4856,供还没去摸的兄弟参考,0
4857,Nikon摆出的机器有D800、D600、D7000、D90(真心神机啊)、D5100、D3200，,0
4858,J1/V1及分不清型号小DC若干。。。,0
4859,我自己用的D3100，90和7000也用过别人的，,0
4860,这次就重点玩D600和D800了。,0
4861,有个模特美眉供摄友拍摄，,0
4862,不过不允许插卡，,0
4863,有点遗憾；,0
4864,D800：本来是想重点看D600，,0
4865,结果D600人气很旺，,2
4866,有好几个兄弟在玩(看来感兴趣的人很多，品控做好，必然神机啊)，,0
4867,于是只好看看D800。,0
4868,展台给800上的是24-70，,0
4869,只是固定在架子上，,0
4870,不允许拿下来，,0
4871,无法体验实际压手感。,0
4872,切了几个左边的对焦点，,0
4873,我没发现跑焦(难道是我眼神不好)，,0
4874,对焦很快，,2
4875,当然也没有特别暗的环境试验；,0
4876,快门清脆，,2
4877,听着挺爽~,0
4878,外形手感感觉不如D700了，,2
4879,肩屏小了些？,1
4880,我手比较大，,0
4881,感觉手柄还是略小。。。,1
4882,D600：终于D600那没人了，,0
4883,速速拿起(这个没上架子)，,0
4884,镜头是24-85 VR，,0
4885,标准套机 手感还行，,2
4886,只是印证了由奢入俭难那句话，,0
4887,刚用过D800，,0
4888,再拿D600是比较痛苦的。。。,0
4889,表现在：取景器和D800想比，,1
4890,简陋了很多，,0
4891,但应该是够用的，,0
4892,毕竟定位区别。。。,0
4893,不太舒爽的是，,0
4894,快门声音真心不好听，,1
4895,同样快门速度，,1
4896,和D800相比有点肉，,0
4897,有点墨迹的感觉。。。额。。,0
4898,没时间也没条件验证灰和光圈不准的问题。。。,0
4899,从屏幕上看，,0
4900,画质还是可以的，,2
4901,在ISO6400试了下，,0
4902,放大能看到一些噪点，,0
4903,估计3200完全可用了。。,0
4904,当然，,0
4905,我的D3100和这两位比起来，,0
4906,真是屌丝遇到高帅富了。。。。,0
4907,再说说旁边的samsung，,0
4908,真心俗啊，,0
4909,连续的，,0
4910,连唱带跳江南style，,0
4911,吵的很。。。,0
4912,对galaxy camera挺感兴趣，,0
4913,主要是没用过这种产品，,0
4914,尝尝鲜。,0
4915,感觉做的挺笨的，,0
4916,有点大，,0
4917,也有点厚。,0
4918,软件方面，,0
4919,就是一台没有电话功能，,1
4920,而照相优化过的三星品牌Android系统手持设备。,2
4921,能玩qq，微博啥的，,0
4922,可以点击照相机APP图标进入拍摄，,0
4923,或者长按快门键进入拍摄界面，,0
4924,拍摄界面和其他触摸屏DC区别不大，,0
4925,可以触摸对焦。,0
4926,个人觉得这个东东，,0
4927,怎说呢，,0
4928,做为手持设备，,0
4929,配置一般，,1
4930,屏幕太小；,1
4931,做为一个相机，,0
4932,画质没有什么出彩的地方，,1
4933,而且现在慢慢的带wifi的机子也多了。。。,0
4934,另外一点，,0
4935,可能是用了android的系统？,0
4936,几台样机时常要换着电源线充电。。。。,0
4937,实在太吵了。。。,0
4938,闪,0
4939,随后去某感动店面，,0
4940,摆了一些样机，,0
4941,没见到5d3，有5d2和6d，,0
4942,店员说，,0
4943,目前5d2价位还是高于6d的。。。,1
4944,感动的操作不熟悉，,0
4945,稍微玩了一下。。。,0
4946,5D2比6D还是压手一些，,0
4947,也稍微大些，,0
4948,手感我觉得5d更好，,2
4949,对焦感觉都差不多。,0
4950,快门声音6d貌似比5d2清脆一些，,2
4951,比D600也好一些。。。,0
4952,试了一下高感，,0
4953,感觉6D的ISO6400比D600稍好？,2
4954,完全个人感受，,0
4955,可能和环境也有关。。。,0
4956,NEX很火，,0
4957,去SONY试了下NEX-6，,0
4958,用惯了光学取景器，,0
4959,对电子取景器还是略有不适应。。。,0
4960,机子太小太轻。。。,1
4961,我还是喜欢单反，,0
4962,不过NEX-6的快门声音做的很好听。。。,2
4963,此外电动变焦镜头挺好玩的，,2
4964,只不过应该会耗费不少电力吧。。。,1
4965,以上都是个人感受，,0
4966,想到哪写到哪，,0
4967,比较杂乱，,0
4968,感谢大家忍受浏览。。,0
4969,哈哈,0
4970,Pentax K01的使用感受,0
4971,忍受不了最近K01低价的诱惑，,0
4972,也去一实体店败了一台。,0
4973,分享一下几天使用下来感受。,0
4974,由于本人长期在用K5，,0
4975,因此主要对比和K5的一些差别。,0
4976,首先是对焦，,0
4977,K01的对焦方式是对比度对焦，,2
4978,因此基本不存在跑焦的问题。,0
4979,这对于宾得之前饱受非议的弱光下和人造光下跑焦的K5和KR用户来说，,0
4980,无疑是一个大好消息。,0
4981,这意味着你可以放心地使用大光圈来拍摄而无需担心跑焦问题。,0
4982,其次是对焦点的选择，,0
4983,个人认为这也是K01优于K5的地方，,0
4984,K5提供了11个对焦点的选择，,0
4985,而且主要集中在取景器的中央位置。,0
4986,K01则不同，,0
4987,其对焦范围几乎包含了屏幕80%的区域。,0
4988,如图所示。,0
4989,最后是对焦速度，,0
4990,K01的对比对焦显然没有K5的相位对焦快，,1
4991,但差距并没有想像的要大。,0
4992,在正常的光照度下K01一般需要1秒的时间对好焦，,0
4993,而K5可能需要不到半秒种就能对上。,0
4994,在室内弱光下两者则差不多。,0
4995,大致都要1秒左右的时间。,0
4996,当然K01的优势在于对得更准。,2
4997,因此K01适合的拍摄范围是风光，,0
4998,静物和人物的摆拍。,0
4999,希望用K01去抓拍精彩瞬间的可能要失望了。,0
5000,妖孽的洞妖，,0
5001,宾得K01单电使用感受,0
5002,早就关注这货了。,0
5003,只是之前，,0
5004,照片上看着很塑胶感，,0
5005,以及价钱一直没啥松动的，,0
5006,所以只是关注。,0
5007,前阵子，,0
5008,听群友聊起试用的感受，,0
5009,又引起了兴趣，,0
5010,加上年度双十一的时候，,0
5011,有卖家打出k01+薯片（DA40mm/2.8 xs）,0
5012,套餐￥2999的特价，,0
5013,纠结了一会会，,0
5014,就在淘宝拍了。。,0
5015,顺丰快递还给力，,0
5016,深圳的货，,0
5017,第二天下午就拿到了。,0
5018,水货的狠彻底，,0
5019,充电器插口是米国标准的大头，,0
5020,好在现在类似的转换插头也多了。,0
5021,说明书木有。。。,0
5022,手感,0
5023,跟大多数内敛型的MM那样，,0
5024,k01不上照。,0
5025,所有的宣传照片，,0
5026,都让人觉得，,0
5027,k01是一部塑料玩具，,0
5028,轻的可以水上漂。,0
5029,拿到手上，,0
5030,才感觉很金属，,0
5031,很质感；,0
5032,爱不释手，,0
5033,我不是托，,0
5034,不说瞎话。,0
5035,俺以前从未把一部单反长时间放在电脑前，,0
5036,现在洞妖就一直放着，,0
5037,经常会撸一把...,0
5038,感觉，,0
5039,小五（宾得K5）是工业品，,0
5040,洞妖（宾得K01）是艺术品...,0
5041,照片上很难看，,0
5042,手感确很舒坦，,2
5043,古怪的玩意。,0
5044,设计这货的据说是个大师...,0
5045,真有把式，,0
5046,有门道。,0
5047,看来确不属天朝的砖家大湿流个。,0
5048,操控/菜单/说明书。,0
5049,继续宾得的传统，,0
5050,稍有摄影经验的，,0
5051,完全不用看说明书也能操作。,0
5052,只是相对K5，,0
5053,减少了1/3的菜单内容，,0
5054,一些精细控制选项给删除了。,0
5055,入门机器么，,0
5056,也就这样吧。,0
5057,整体操作来看，,2
5058,相对K5简化了。,0
5059,拨轮和按钮的手感都好过小五。,2
5060,拨轮和按钮的手感都好过小五。,2
5061,只是，,0
5062,P档的超级P功能木有了，,1
5063,只能通过波轮改变快门速度。,0
5064,就一T档么。,0
5065,可喜的是，,0
5066,Tav功能保留了。,2
5067,隐藏在M档，,0
5068,在M档选择ISO自动既可切换到Tav档。,0
5069,别以为Tav只是简单的手动加ISO自动，,0
5070,那是一个特殊的算法，,0
5071,保证室内拍摄的效果可以类似慢同步一般的。,0
5072,（有时间，以后贴图说明）,0
5073,小五的快捷菜单保留着（按info）,0
5074,洞妖的菜单继续宾得的风格，,2
5075,简约不花哨，,0
5076,但操控极快。,2
5077,开机速度跟普通单反差不多，,2
5078,在菜单里关闭启动画面后，,0
5079,基本上打开电源就能拍摄。,0
5080,对焦/测光,0
5081,对焦速度是目前单电系统软肋，,1
5082,洞妖的对焦速度大致相当于K10/k20的水平，,0
5083,而对焦准度，,2
5084,确远在K5之上。（洞妖跟小五，犹如狙击枪和机关枪的差别）,0
5085,测试了手上所有的镜头，,0
5086,都是全开可以，,0
5087,焦点准确。,2
5088,（当然，锐度和表现力还是受光学素质牵制个）,0
5089,辅助对焦灯跟k5上一样，,0
5090,绿色的，,0
5091,虽然没有尼康那种探照灯般的耀眼，,0
5092,辅助对焦也足够了。,2
5093,只是洞妖机身小，,0
5094,辅助对焦灯对于像1650这样的大镜头，,0
5095,作用有限（被遮挡了大部分的光）对于饼干/公主啥的，,0
5096,还是极好用的。,0
5097,单反是靠反光板反射到对焦模块上进行对焦判断的，,0
5098,存在物理误差是难免，,0
5099,而单电的结构，,0
5100,所见即所得，,0
5101,直接免疫了跑焦这回事情。,0
5102,单个镜头跑焦记录功能，,0
5103,也就不会出现在洞妖的菜单内了。,0
5104,测光跟对焦类似，,0
5105,单电优势项目。,0
5106,不管是77点测光，,0
5107,还是啥1024点测光，,0
5108,都赶不上1600w像素的测光判断吧。,0
5109,原来宾得测光的软肋，,0
5110,在洞妖上完全被洗刷。,0
5111,对焦准/测光准，,0
5112,片子直出率立马翻身了，,0
5113,加上宾得色彩的传统强悍，,2
5114,会武功的流氓也。,0
5115,对焦模式,0
5116,洞妖一共有四种对焦模式。,0
5117,老土的中心点对焦就不说了。,0
5118,【人脸识别】识别率木有手机或者DC强，,1
5119,但比小五的LV状态强很多。,0
5120,室内人像拍摄时，,0
5121,找到人脸是五五开。,0
5122,没找到，,0
5123,会自动移到人身上，,0
5124,还算靠谱。,0
5125,认到人脸后，,0
5126,对焦相当靠谱的。,2
5127,（但愿今后的固件能改进这项功能）,0
5128,【跟踪对焦】很有趣的对焦方式，,2
5129,类似导弹锁定操作。,0
5130,开始时是灰的，,0
5131,你可以选择一个对焦点，,0
5132,半按快门锁定，,0
5133,然后，,0
5134,轻移相机，,0
5135,你会发现焦点锁定在你选择的物品上（移动附带太大不行）。。,0
5136,完成构图后重新半按快门，,0
5137,保证焦点准确对焦。,0
5138,说着麻烦，,0
5139,其实操作起来很容易。,0
5140,这样便于拍摄构图，,0
5141,缓解了单电系统对焦点选择不便的软肋（相对单反）,0
5142,当然，,0
5143,有触摸屏操控的话，,0
5144,那就更好了。,0
5145,【选择焦点】类似单反的焦点选择功能，,0
5146,按ok选出网格。。,0
5147,实际操作，,0
5148,拍物品还行，,0
5149,人像就慢了。,0
5150,电池续航,0
5151,上周末拿着拍了一场婚礼。,0
5152,本来是拿洞妖给小五做辅机的，,0
5153,拍了一会，,0
5154,小五就成打酱油的。。,1
5155,一场下来，,0
5156,洞妖拍了500张raw+，,0
5157,其中至少1/3是用内闪的，,0
5158,还频繁回看。,0
5159,结束时还余下大约1/3的电。（原配电池）,0
5160,画质和高感,0
5161,坊间传闻，,0
5162,K5用了一组3快的低通，,0
5163,而洞妖减少了2快。。,0
5164,虽然木有像K5IIs那样完全取消低通，,0
5165,但这几天实拍，,0
5166,俺可以负责人的说，,0
5167,画质确实比小五提升了，,2
5168,而且幅度不算小。,0
5169,画质不是锐度，,0
5170,而是细节上的精细感受；,0
5171,很多人YY全副，,0
5172,都是出于画质。,0
5173,尤其光线好的情况下，,0
5174,洞妖+薯片出的画质，,0
5175,我以前在小五上用31都木有感受过。。。,0
5176,高感，,0
5177,学术上说，,0
5178,是感光器（coms或ccd）的工作噪声。,0
5179,抛开其他降噪技术，,0
5180,这货跟工作电流也是直接关系的，,0
5181,coms的工作电流小于ccd，,0
5182,也就造成了coms的噪点本质小于ccd。,0
5183,用过小五LV（实时预览）模式拍照的都知道，,0
5184,那玩意电老虎的极致，,0
5185,用过没多久就报低电量的，。。,0
5186,相对一样的显示屏，,0
5187,洞妖的coms功耗远小于小五的，,2
5188,才能造成纯靠LV拍摄的洞妖续航力不错，,2
5189,（据说是小五那块coms的改进版）,0
5190,从原理上解释了洞妖的高感能力为啥要比小五好些个...,2
5191,手动支持,0
5192,手动功能是宾得的传统强项，,0
5193,到洞妖上，,0
5194,感觉是传承的发扬。,0
5195,绿色键测光/av模式自动测光（这样只能用手动镜头的最大光圈拍照）继续保留。,2
5196,原来单反机身的合焦提示，,0
5197,改变成【对焦辅助】,0
5198,打开那个功能后，,0
5199,拧动对焦环，,0
5200,显示屏上会出现类似锐化过度的现象，,0
5201,就说明对准了。,0
5202,另外，,0
5203,手动对焦时，,0
5204,可以通过显示屏放大2x 4x 6x，,0
5205,而且对焦辅助功能同时存在。。,0
5206,意味着，,0
5207,你可以轻易用手动镜头拍摄锐利的片子。（附加测光更加准确的帮助 ^v^）,0
5208,可以把红色按钮，,0
5209,设定在拍照模式时，,0
5210,辅助对焦的开/关。,0
5211,连拍/处理器,0
5212,洞妖的处理器应该明显快于小五的，,2
5213,打开镜头校正和去紫边功能（色差校正），,0
5214,拍摄时基本没啥拖沓，,0
5215,而小五要迟滞好一会。,0
5216,高速连怕只能用在JPG上，,0
5217,RAW就只能用低速连拍了..,0
5218,防抖,0
5219,延续了宾得的机身防抖功能，,2
5220,实际使用还是灰常靠谱的。,0
5221,洞妖有两种防抖模式。,0
5222,防抖1是传统的，,0
5223,半按快门才打开的；,0
5224,防抖2是一直开着。,0
5225,手动对焦时，,0
5226,防抖2可以显著减缓对焦放大器的晃动感；,0
5227,另外，,0
5228,实际使用的感受，,0
5229,对于自动对焦，,0
5230,防抖2的防抖效果好略于防抖1...,0
5231,但会增加1/3左右的电池消耗。,0
5232,内闪,0
5233,洞妖的内闪非常不错，,2
5234,试过薯片/21/31/77，,0
5235,室内靠内闪都能出不错的片子。,0
5236,闪光灯弹出的状态很机器人式样的^v^样子比较逗。,0
5237,快门,0
5238,继续入门级的标准，,0
5239,30s--1/4000，附带B门。,0
5240,特殊的，,0
5241,加了HDR档位，,0
5242,自动连拍然后合成HDR（只能JPG）,0
5243,据说能自动对齐，,0
5244,测试了一下，,0
5245,无需三脚架也行，,0
5246,对于风景爱好者不错。,0
5247,RAW和随机软件,0
5248,洞妖的RAW是DNG格式的，,0
5249,不能选PEF，,0
5250,也就意味着宾得的招牌软件PENTAX Digital Camera Utility无法编辑这个，,0
5251,随机附带的软件是SILKYPIX 3.0，,0
5252,安装时可以选择简体中文。,0
5253,根据俺的猜测，,0
5254,洞妖的DNG压缩率大于k5的PEF，,0
5255,因为在更多的细节率的情况下，,0
5256,洞妖的dng平均只有13M，,0
5257,而k5的Pef平均是20M。。,0
5258,另外，在SILKYPIX pro 5.0输出的时候，,0
5259,洞妖的DNG明显要慢于K5的PEF。,1
5260,宽容度,0
5261,根据几天下来的实拍，,0
5262,洞妖的宽容度应该跟小五是一个级别的，,0
5263,抗曝死能力极高。,2
5264,面对一些荧光色的物品，,0
5265,洞妖的片子色彩不容易溢出，,2
5266,这点强小五一头了。,0
5267,重量/体积,0
5268,金属机身，,0
5269,金属部件的，,0
5270,洞妖不算很轻，,0
5271,但比单反轻一截。,0
5272,因为全兼容宾得的135镜头，,0
5273,洞妖比其他牌子的单电大一些（光学结构摆在那里的）,0
5274,类似早几年的DC那么大小。,0
5275,以此换来的，,0
5276,是单电里最大的镜头群^v^,0
5277,宾得擅长制作高品质的小镜头，,2
5278,这下有地方使唤了。,0
5279,携带感/操控感,0
5280,上周带着洞妖去爬山的，,0
5281,"第一感受就是脖子减负了^v^,",0
5282,不累。,0
5283,体积不算小，,0
5284,但可以塞进大衣的口袋（加载薯片或者da21）塞进摄影马甲口袋。,0
5285,显示屏远远好过小五的。,2
5286,更鲜艳，,0
5287,更明亮。,0
5288,大概有光线调整功能，,2
5289,暗处不刺眼，,0
5290,阳光下也不弱。,0
5291,可是角度近乎180度、、虽然不能翻转，,0
5292,构图也不难。,2
5293,只是，,0
5294,宾得的传统，,0
5295,显示屏跟电脑显示的接近，,0
5296,洞妖显示屏玩花哨，,0
5297,施主你咋么看-_-!,0
5298,AV...,0
5299,俺对摄像功能兴趣不大..不说了,0
5300,洞妖的软肋：,0
5301,对焦速度慢，,1
5302,拍摄活动物体和体育运动能力弱，,0
5303,体积小，,1
5304,不适合装213.。,0
5305,先唠叨这么多吧，,0
5306,相关照片慢慢不上。,0
5307,试用E-P2的初步感受,0
5308,前几天入了一个二手EP2，,0
5309,这两天拍了一下，,0
5310,感觉:,0
5311,1.快门声音比我想象的大得多。,1
5312,2.机身质量比我想象中的好得多。,2
5313,3.拍摄时，,0
5314,液晶屏无法关闭(盲拍)。,1
5315,4.液晶屏像素太低。,1
5316,"7D,5D2,5D3都用过了，",0
5317,简单说下感受：,0
5318,7D：对焦好，,2
5319,焦点实，,2
5320,画面颗粒感较强，,1
5321,全副镜头在7D上广角损失严重，,1
5322,但似乎也把较差的边缘画质去掉了，,2
5323,有得有失。,0
5324,5D2：解放全副镜头，,2
5325,视野广，,2
5326,在光线充足条件下，,0
5327,画面比7D细腻，,2
5328,但在夜晚，,0
5329,个人觉得高感最多强一档，,0
5330,同样的亮度噪点和色度噪点。,0
5331,但有一个最重要的问题，,0
5332,5D2对焦精度太差了，,1
5333,光线暗的时候对焦拉风箱，,1
5334,我每次用完都要放100%大查看，,0
5335,怕对焦不实，,0
5336,而且只敢用中心对焦点。,0
5337,白天还好些，,0
5338,特别是夜晚，,0
5339,我手持拍摄的出片率较低，,1
5340,可能是用惯了7D的原因，,0
5341,5D2上架比较靠谱。,0
5342,5D3：高感优异，,2
5343,胜5D22档，,0
5344,胜7D3档，,0
5345,对焦优异，,2
5346,不想说了！,0
5347,总结：5D2和7D必须双机器，,0
5348,5D2夜景手持真的很吃力，,1
5349,拍运动的更纠结。,0
5350,如果要一台全天侯机器，,0
5351,任何题材能胜任，,0
5352,5D3，,0
5353,绝对没错！,0
5354,实际使用感受，,0
5355,我想用过的人应该有发言权吧！,0
5356,请没用过的就不要乱喷，,0
5357,欢迎3台机器都用过的发表评论！,0
5358,今天用了A99，,0
5359,说下感受,0
5360,顶级机身性能，,2
5361,操控对焦都很给力（虽然有的镜头102个对焦点不能都发挥作用，但是也很好了），,2
5362,印象最深的是，,0
5363,10/s的连拍，,0
5364,电子取景器感觉不到任何时滞，,2
5365,可以和光学取景器比拼了。,0
5366,高清视频的自动对焦即使用蔡司85 f/1.4，,2
5367,也是迅速无比，,0
5368,实用性很好。,2
5369,画质达到了全画幅的水准，,2
5370,高感也不错，,2
5371,不过具体还要看个人的标准而定，,0
5372,我是很满意了。,0
5373,索尼单电真是日益完善了。,0
5374,佳能60D使用半年，,0
5375,谈谈初步感受,0
5376,不敢乱说，,0
